Protein IDs	id	Intensity S01_F	Intensity S04_M	Intensity S05_F	Intensity S15_M	Intensity S187_F	Intensity S188_F	Intensity S205_M	Intensity S209_M	Intensity S49_F	Intensity S52_F	Intensity S54_M	Intensity S57_M	Intensity S58_F	Intensity S96_F	hgnc_symbol	description
O15143	129	30.845953701479615	30.275864477239992	28.40730200029057	30.584413542326153	25.999809430636994	26.60399391129567	30.172359901486132	25.890411244567414	28.43936320952287	29.560925189403783	30.845953701479615	26.645814086990296	30.196011169550776	28.95670813160268	ARPC1B	actin related protein 2/3 complex subunit 1B [Source:HGNC Symbol;Acc:HGNC:704]
O15144	130	33.993277273984795	33.775097103935266	34.15285358713465	33.15737850994772	31.207692974598412	28.60045355359042	33.66288760034924	30.510884506904187	32.13307991382432	33.65224035614973	34.219280948873624	31.64151394955667	33.01005298673562	32.552704682598815	ARPC2	actin related protein 2/3 complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:705]
O15145	131	32.340959505461875	32.508525234030266	31.984815695236602	31.506162096661786	27.582620260503102	24.69710331568715	32.051158190065294	28.942795824747428	30.815739088432608	31.981417118774736	32.314192595899094	28.88576487971105	31.462950029840485	29.875548483667913	ARPC3	actin related protein 2/3 complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:706]
O15173	133	29.315272861798228	29.693119801768653	29.701406412953613	28.764458583488917	26.220665271744164	24.03590522913891	29.839961190097924	26.392638683357227	28.280296723555253	28.914562144018483	29.47653300211341	26.90884849282409	28.284715394822257	27.34942108421007	PGRMC2	progesterone receptor membrane component 2 [Source:HGNC Symbol;Acc:HGNC:16089]
O15230	136	31.78487812472785	28.645814086990296	30.777058620268548	28.0659948895451	22.501425847129276	22.30750420799226	30.11147765933911	22.86370325564101	30.340959505461875	26.72598443567428	25.113466212432563	27.6997528941011	26.25529890684552	22.958315379554094	LAMA5	laminin subunit alpha 5 [Source:HGNC Symbol;Acc:HGNC:6485]
O15372	143	23.528503711711405	23.598325161208976	23.95635261585214	29.248981183089043	25.864669044255542	22.30750420799226	26.61806909650739	27.582620260503102	28.193663414694353	27.874083074663414	26.55068808077739	29.073675626626724	27.706355628925348	24.632008287465265	EIF3H	eukaryotic translation initiation factor 3 subunit H [Source:HGNC Symbol;Acc:HGNC:3273]
O15394	144	30.94698362171086	27.3661967969609	28.78331761074023	23.86067190273852	22.501425847129276	22.30750420799226	30.351528747172065	22.86370325564101	24.91797950457622	27.638927701405056	27.216970788186423	22.664109134470348	26.712928282848832	22.958315379554094	NCAM2	neural cell adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:7657]
O15400	145	25.507485930442325	23.598325161208976	23.95635261585214	26.472277831995605	22.501425847129276	22.30750420799226	27.764458583488917	24.876427015131714	26.062911108447434	26.11941547876375	24.967192479054894	25.2714185722088	24.270984902432993	25.198355110019076	STX7	syntaxin 7 [Source:HGNC Symbol;Acc:HGNC:11442]
O15511	149	30.882853284291144	30.823352272542483	30.136139713573378	29.86378332129256	26.874083074663414	26.448844262533754	31.367238830260725	27.50142417765512	28.64924499239057	30.219280948873624	30.575424759098897	27.659489023887375	29.96774218187766	28.248981183089043	ARPC5	actin related protein 2/3 complex subunit 5 [Source:HGNC Symbol;Acc:HGNC:708]
O43143	151	26.986851004825365	30.196011169550776	29.57181350554652	30.853409506398663	28.280296723555253	27.891570501392255	32.03813150976906	28.462950029840485	30.932976763716983	32.455620488041994	30.712928282848832	27.12139312820419	30.78487812472785	30.11147765933911	DHX15	DEAH-box helicase 15 [Source:HGNC Symbol;Acc:HGNC:2738]
O43149	153	25.105495501323983	25.869383738127592	28.579026995779095	24.316999606517694	22.501425847129276	25.513522320172992	25.03590522913891	22.86370325564101	23.060311375179584	25.897352853986263	25.569642406504894	22.664109134470348	25.814211618686016	22.958315379554094	ZZEF1	zinc finger ZZ-type and EF-hand domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29027]
O43157	155	32.330312261262364	30.55727741238864	30.808085515889175	27.789549564451747	22.501425847129276	25.056723700646465	30.340959505461875	26.323885992102934	26.347732734057303	28.722731457879192	30.777058620268548	25.54627841343938	31.047912530561643	28.12139312820419	PLXNB1	plexin B1 [Source:HGNC Symbol;Acc:HGNC:9103]
O43169	156	28.2669589240181	26.499904751457922	28.505215756817496	27.6250555268235	26.55362038878055	22.30750420799226	30.823352272542483	25.467621469564385	27.808085515889175	28.986851004825365	27.981417118774736	24.744066794657737	27.897352853986263	27.903112123274948	CYB5B	cytochrome b5 type B [Source:HGNC Symbol;Acc:HGNC:24374]
O43175	157	31.827143851704857	31.749351691098706	31.477498338409642	32.656508687786534	31.43837200711982	33.008384166375	34.0348563777362	32.595571332210675	33.395603721514085	35.15285358713465	32.41588799296844	32.6860385645998	32.12386138379494	33.43340575422647	PHGDH	phosphoglycerate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:8923]
O43236	158	25.95393638235263	25.731173991776842	26.850431806598767	28.150737089786336	22.501425847129276	26.062911108447434	29.484237666838446	26.61806909650739	28.43936320952287	28.679761418913635	27.719471128715604	26.507485930442325	25.72858154716032	27.101493570766486	SEPTIN4	septin 4 [Source:HGNC Symbol;Acc:HGNC:9165]
O43237	159	25.736344947280003	24.473826619091092	23.95635261585214	28.758117056615088	30.31958585466931	31.02828372381271	29.28912057394226	28.081315688828855	30.196011169550776	30.275864477239992	23.826202128285704	29.06085158626914	27.789549564451747	25.569642406504894	DYNC1LI2	dynein cytoplasmic 1 light intermediate chain 2 [Source:HGNC Symbol;Acc:HGNC:2966]
O43242	160	30.510884506904187	30.520283204906438	23.95635261585214	32.67556143038435	31.462950029840485	31.098986715155913	31.650101445393396	29.5314814115113	32.3383050520159	32.9848156952366	31.467815785012302	32.15436347219229	31.02828372381271	30.823352272542483	PSMD3	proteasome 26S subunit, non-ATPase 3 [Source:HGNC Symbol;Acc:HGNC:9560]
O43301	165	23.938220268912346	23.598325161208976	23.95635261585214	28.050509642047682	27.719471128715604	25.892728827460815	28.67640240682372	26.507485930442325	28.28912057394226	28.136139713573378	23.826202128285704	28.403243783716217	24.270984902432993	27.48615742100181	HSPA12A	heat shock protein family A (Hsp70) member 12A [Source:HGNC Symbol;Acc:HGNC:19022]
O43324	166	23.938220268912346	23.598325161208976	23.95635261585214	28.54627841343938	27.39100018796147	24.659489023887375	28.542593366631525	22.86370325564101	26.40080336299183	28.560925189403783	23.826202128285704	26.60399391129567	24.270984902432993	22.958315379554094	EEF1E1	eukaryotic translation elongation factor 1 epsilon 1 [Source:HGNC Symbol;Acc:HGNC:3212]
O43390	167	27.13124091416054	27.101493570766486	28.14588769012494	30.68812489184826	26.801933288907577	24.36452797660028	30.253496664211536	27.686456071487644	29.413368000989927	30.55727741238864	30.330312261262367	27.73246846924448	29.844457905554137	28.767618924382244	HNRNPR	heterogeneous nuclear ribonucleoprotein R [Source:HGNC Symbol;Acc:HGNC:5047]
O43396	168	27.019031410574513	27.29789078356999	27.575424759098897	29.226189318215802	27.12139312820419	26.507485930442325	23.91156550639454	28.20303159722855	28.635472142768837	29.811151818936956	29.86673361892787	29.128785262434228	26.357833324026274	25.766987409799654	TXNL1	thioredoxin like 1 [Source:HGNC Symbol;Acc:HGNC:12436]
O43399	169	23.938220268912346	23.598325161208976	24.323885992102934	24.46138951585287	22.501425847129276	22.30750420799226	25.37119170688129	25.410540374357115	23.060311375179584	26.158462382895564	23.826202128285704	26.093456251701067	26.43936320952287	22.958315379554094	TPD52L2	TPD52 like 2 [Source:HGNC Symbol;Acc:HGNC:12007]
O43414	170	30.853409506398663	28.357833324026274	30.59334666709616	26.814211618686016	22.501425847129276	22.30750420799226	28.136139713573378	22.86370325564101	26.67303555572532	27.538898883073784	28.777058620268548	22.664109134470348	28.013717610678047	22.958315379554094	ERI3	ERI1 exoribonuclease family member 3 [Source:HGNC Symbol;Acc:HGNC:17276]
O43426	171	30.021680988988464	33.13001361077654	34.18275507284851	34.52379199068358	32.934735075989344	30.76919650249558	33.906341637213515	34.059240536363156	34.395603721514085	35.38920595031593	33.83281260179155	33.10055401030287	30.253496664211536	33.16788179636698	SYNJ1	synaptojanin 1 [Source:HGNC Symbol;Acc:HGNC:11503]
O43464	172	30.351528747172065	28.579026995779095	30.56637961949589	27.071119921722968	26.17759654985228	22.30750420799226	27.050509642047682	25.629231202794692	24.101493570766486	27.081315688828855	29.186597139142904	28.56456376646713	27.95393638235263	25.416995396494414	HTRA2	HtrA serine peptidase 2 [Source:HGNC Symbol;Acc:HGNC:14348]
O43488	173	34.828090191549144	33.97630419538108	34.42717380051496	33.823352272542486	31.529621069485774	31.864521461518887	35.4457894786823	32.66712459323571	32.219280948873624	34.60884776063635	34.74534976054121	31.575424759098897	33.915274761983525	33.3827796811565	AKR7A2	aldo-keto reductase family 7 member A2 [Source:HGNC Symbol;Acc:HGNC:389]
O43491	174	23.938220268912346	31.105245705627595	25.010519910718997	30.308779099712726	24.377824799213737	31.482315354707417	30.047912530561643	28.024325710244028	26.575424759098897	28.08638667837628	26.07724602451981	27.24445152460853	24.270984902432993	22.958315379554094	EPB41L2	erythrocyte membrane protein band 4.1 like 2 [Source:HGNC Symbol;Acc:HGNC:3379]
O43548	179	25.28912057394226	25.915702163865152	25.2714185722088	26.86230590688706	27.12139312820419	22.30750420799226	23.91156550639454	22.86370325564101	22.611375173587046	24.400790945083088	23.826202128285704	21.33358122847785	24.270984902432993	22.958315379554094	TGM5	transglutaminase 5 [Source:HGNC Symbol;Acc:HGNC:11781]
O43592	182	34.051158190065294	31.154363472192284	30.160387259820055	32.27586447723999	30.50142417765512	30.021680988988464	33.176824149630725	31.154363472192284	31.66712459323571	32.76722426016397	31.853409506398663	30.994963650612682	32.7088238845161	30.981417118774736	XPOT	exportin for tRNA [Source:HGNC Symbol;Acc:HGNC:12826]
O43617	183	29.181866987230507	30.31958585466931	30.443321223091555	29.50142417765512	22.501425847129276	25.07724602451981	30.988206284437375	27.719471128715604	28.40730200029057	30.382779681156503	31.351528747172065	27.39100018796147	30.172359901486132	28.386895789628735	TRAPPC3	trafficking protein particle complex 3 [Source:HGNC Symbol;Acc:HGNC:19942]
O43681	185	26.408922095958733	26.37119170688129	28.891570501392255	30.925922006183033	28.99226450101173	22.30750420799226	30.123861383794942	30.021680988988464	29.188956412016825	30.275864477239992	29.200695248473593	30.712928282848832	30.073675626626724	28.284715394822257	GET3	guided entry of tail-anchored proteins factor 3, ATPase [Source:HGNC Symbol;Acc:HGNC:752]
O43707	186	37.597792572127354	36.17719554750661	37.45959527820733	35.86313713864835	32.87371648971902	31.800391124099175	35.87692095408145	33.35678447262356	34.24785010107039	35.699546070928086	36.28450857164924	32.40324378371622	36.350211818700075	34.059240536363156	ACTN4	actinin alpha 4 [Source:HGNC Symbol;Acc:HGNC:166]
O43747	188	23.938220268912346	23.598325161208976	23.95635261585214	25.24263567157977	26.686456071487644	25.79203482784134	23.91156550639454	26.05258397028554	28.669660828944664	26.82638633263212	23.826202128285704	25.164229326114448	24.270984902432993	22.958315379554094	AP1G1	adaptor related protein complex 1 subunit gamma 1 [Source:HGNC Symbol;Acc:HGNC:555]
O43759	190	29.16278975003536	28.050509642047682	31.008384166375006	29.5314814115113	31.172359901486132	22.30750420799226	32.17830916781732	30.021680988988464	30.838459164932694	30.196011169550776	29.704707776043865	31.340959505461875	29.628536095558463	29.08638667837628	SYNGR1	synaptogyrin 1 [Source:HGNC Symbol;Acc:HGNC:11498]
O43761	192	26.54774980065605	27.82638633263212	31.09270045230848	29.196011169550776	30.330312261262367	22.30750420799226	30.443321223091555	30.08638667837628	30.645814086990296	29.72598443567428	29.02696559211673	30.830925492247285	29.466843945944976	29.186597139142904	SYNGR3	synaptogyrin 3 [Source:HGNC Symbol;Acc:HGNC:11501]
O43765	193	27.88576487971105	29.037477077895332	25.98032788124403	30.207692974598412	29.841461653094218	29.357833324026274	28.54627841343938	30.413368000989927	29.808085515889175	30.815739088432608	30.26472391963479	29.925922006183033	28.628536095558463	28.06085158626914	SGTA	small glutamine rich tetratricopeptide repeat containing alpha [Source:HGNC Symbol;Acc:HGNC:10819]
O43776	195	32.871882166470144	33.40831477326364	34.001689513801	34.197476578555275	32.044659552766554	31.991588923832026	34.799426433297	32.69851151007996	33.823352272542486	35.204781379178506	35.346914228599495	33.102119604640876	34.915274761983525	34.204781379178506	NARS1	asparaginyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:7643]
O43809	196	26.274976391621987	28.136139713573378	23.95635261585214	26.73892349138178	22.501425847129276	22.30750420799226	27.40730200029057	25.492283523798655	26.192723241939746	29.160387259820055	27.850431806598767	22.68185348667672	24.270984902432993	22.958315379554094	NUDT21	nudix hydrolase 21 [Source:HGNC Symbol;Acc:HGNC:13870]
O43813	197	31.853409506398663	32.45806780846074	33.915274761983525	33.73529609587729	31.11147765933911	29.895909437116593	32.12386138379494	32.08954701926961	32.216392669548796	33.316891745500044	32.175337601286024	30.777058620268548	32.9865119858975	31.89374160043388	LANCL1	LanC like 1 [Source:HGNC Symbol;Acc:HGNC:6508]
O43837	199	27.95947456589406	29.3765834151926	32.61324622453387	30.219280948873624	27.39100018796147	27.3661967969609	30.219280948873624	29.427423596211344	29.602224818442615	29.89301826372237	28.447268407608217	29.890121284755185	26.931568569324174	30.31958585466931	IDH3B	isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit beta [Source:HGNC Symbol;Acc:HGNC:5385]
O43847	200	23.938220268912346	23.949490477321437	23.95635261585214	27.2714185722088	22.501425847129276	24.35110746083796	25.61526502363069	26.168061187705476	27.198355110019076	28.040093026102344	26.278525458703058	25.19084105636177	24.270984902432993	23.967192479054894	NRDC	nardilysin convertase [Source:HGNC Symbol;Acc:HGNC:7995]
O43865	202	35.83281260179155	34.4519417056639	34.67871256751092	33.42091481004327	32.5272922634258	31.117682808865816	33.74534976054121	33.52962106948577	33.18718731916377	34.51793926443814	34.54696831304967	32.67556143038435	34.760300102007186	33.65224035614973	AHCYL1	adenosylhomocysteinase like 1 [Source:HGNC Symbol;Acc:HGNC:344]
O43896	1600	23.938220268912346	23.598325161208976	27.74534976054121	25.92025325609634	30.403243783716217	30.230776587711453	23.91156550639454	28.729230095177932	30.308779099712726	28.67303555572532	24.40405634078692	31.123861383794942	24.270984902432993	26.105495501323983	KIF1C	kinesin family member 1C [Source:HGNC Symbol;Acc:HGNC:6317]
O43924	203	28.462950029840485	26.21511999249848	28.126325423746422	23.86067190273852	22.501425847129276	22.30750420799226	26.986851004825365	24.133202430493824	23.060311375179584	26.12139312820419	26.283832742582494	24.194602975157967	24.270984902432993	22.958315379554094	PDE6D	phosphodiesterase 6D [Source:HGNC Symbol;Acc:HGNC:8788]
O60220	204	27.3661967969609	27.632008287465265	29.013717610678047	27.382779681156503	26.55362038878055	22.30750420799226	28.97322772096139	26.72598443567428	26.964991570861624	28.034856377736197	27.06085158626914	25.609640474436812	27.455130525381186	26.850431806598767	TIMM8A	translocase of inner mitochondrial membrane 8A [Source:HGNC Symbol;Acc:HGNC:11817]
O60256	205	30.96085579629242	32.5272922634258	32.08954701926961	31.645814086990296	29.78487812472785	28.742140204065322	31.971173087277933	30.994963650612682	30.737312441475794	33.18423400177442	32.70676729822216	30.242181350983703	28.994963650612682	30.925922006183033	PRPSAP2	phosphoribosyl pyrophosphate synthetase associated protein 2 [Source:HGNC Symbol;Acc:HGNC:9467]
O60262	206	25.869383738127592	23.598325161208976	25.06085158626914	25.220665271744164	22.501425847129276	22.30750420799226	23.91156550639454	23.89504269329906	24.59263404913112	24.400790945083088	25.455130525381186	23.799465033316828	24.270984902432993	22.958315379554094	GNG7	G protein subunit gamma 7 [Source:HGNC Symbol;Acc:HGNC:4410]
O60268	207	23.938220268912346	23.598325161208976	23.95635261585214	29.223890202126213	31.154363472192284	26.372852841251213	23.91156550639454	28.95947456589406	30.26472391963479	27.24445152460853	23.826202128285704	30.994963650612682	24.270984902432993	22.958315379554094	KIAA0513	KIAA0513 [Source:HGNC Symbol;Acc:HGNC:29058]
